"Quantity","base.from","sector.from","base.to","sector.to"
58.1834941100893,3,1,2,6
31.761185500016,3,2,2,6
0.371935661512295,3,3,2,6
7.18346414369679,3,4,2,6
12.6346600025353,3,5,2,6
7.11289351438048,3,6,2,6
2.77040819425081,3,7,2,6
25.4336307697879,3,8,2,6
0.348997776366385,3,9,2,6
0.81755013954029,3,10,2,6
104.307345711525,4,1,2,6
119.051806241088,4,2,2,6
2.74450639845507,4,3,2,6
69.7838102357692,4,4,2,6
20.7504538659374,4,5,2,6
68.9229959380989,4,6,2,6
11.6145695660732,4,7,2,6
1.49477357568285,4,8,2,6
1.79898533815662,4,9,2,6
2.0567737171879,4,10,2,6
12115.4193449326,5,1,2,6
7473.53434621557,5,2,2,6
1073.33530364662,5,3,2,6
3243.28714718268,5,4,2,6
4622.5228578684,5,5,2,6
10684.3599864636,5,6,2,6
1053.08606699982,5,7,2,6
1437.36897904478,5,8,2,6
176.019382880536,5,9,2,6
384.630420591292,5,10,2,6
24517.3968398861,1,1,2,7
39849.5720276531,1,2,2,7
128.000358908153,1,3,2,7
7130.05032067475,1,4,2,7
514.653692571174,1,5,2,7
674.083546498383,1,6,2,7
125756.909904549,1,7,2,7
2635.79862070791,1,8,2,7
472.252762140546,1,9,2,7
1739.57310781778,1,10,2,7
1853356.69856569,2,1,2,7
1848532.90038424,2,2,2,7
6397.21089950954,2,3,2,7
87080.4447370866,2,4,2,7
12569.4106082396,2,5,2,7
39266.0860528115,2,6,2,7
22746304.4089581,2,7,2,7
212534.549364712,2,8,2,7
6993.8356471358,2,9,2,7
16047.1666225242,2,10,2,7
428.796338485833,3,1,2,7
452.235927407613,3,2,2,7
0.273944118671746,3,3,2,7
35.4193762766745,3,4,2,7
9.1655197519244,3,5,2,7
3.0347835896634,3,6,2,7
542.179824453392,3,7,2,7
122.576415301539,3,8,2,7
2.478061482133,3,9,2,7
17.0989283535897,3,10,2,7
489.839023268688,4,1,2,7
1901.25348620757,4,2,2,7
3.24133949229662,4,3,2,7
407.325013134364,4,4,2,7
13.428718233452,4,5,2,7
21.5765370689702,4,6,2,7
2939.66121081875,4,7,2,7
6.98099845568035,4,8,2,7
12.9747887776704,4,9,2,7
10.3384898969797,4,10,2,7
59732.0108729745,5,1,2,7
116103.520200428,5,2,2,7
519.013138542402,5,3,2,7
17623.2294750631,5,4,2,7
2593.47920369447,5,5,2,7
2810.5162650756,5,6,2,7
317774.455877941,5,7,2,7
7002.62839725779,5,8,2,7
1235.74480222207,5,9,2,7
1538.83824633147,5,10,2,7
14066.925242252,1,1,2,8
24640.1589275098,1,2,2,8
178.875112749415,1,3,2,8
3518.63304042319,1,4,2,8
499.43892782623,1,5,2,8
1292.34642994726,1,6,2,8
7744.24915428789,1,7,2,8
79713.6526405057,1,8,2,8
141.465071565983,1,9,2,8
1183.690727413,1,10,2,8
1209620.20461854,2,1,2,8
1166992.8443,2,2,2,8
22467.9526130442,2,3,2,8
40914.6955348817,2,4,2,8
10579.0761120079,2,5,2,8
92769.7876382049,2,6,2,8
283087.079139008,2,7,2,8
26257746.4466702,2,8,2,8
1047.26411870795,2,9,2,8
12973.3686757254,2,10,2,8
283.572801550655,3,1,2,8
277.521623511406,3,2,2,8
0.320993571367152,3,3,2,8
18.9756089182626,3,4,2,8
6.49682277589532,3,5,2,8
4.00365114803462,3,6,2,8
42.6957021169654,3,7,2,8
4480.86487307237,3,8,2,8
0.532262274924799,3,9,2,8
7.70670765650882,3,10,2,8
308.867967535966,4,1,2,8
1210.55582762241,4,2,2,8
3.39898470710599,4,3,2,8
202.951071544822,4,4,2,8
10.0004594657607,4,5,2,8
33.7607383120294,4,6,2,8
171.5023951581,4,7,2,8
190.051430441927,4,8,2,8
